gene_ID	gene_length	longest_CDS_transcript_length
ENSMUSG00000041215	91510.0	6112
ENSMUSG00000032135	8258.0	2989
ENSMUSG00000039628	5696.0	1357
ENSMUSG00000048330	49019.0	5281
ENSMUSG00000039515	31767.0	2586
ENSMUSG00000061928	33467.0	3965
ENSMUSG00000058250	995.0	996
ENSMUSG00000023791	15324.0	993
ENSMUSG00000096268	2339.0	1228
ENSMUSG00000057454	4568.0	1649
ENSMUSG00000066571	76844.0	6224
ENSMUSG00000100634	2333.0	1226
ENSMUSG00000029474	21243.0	4440
ENSMUSG00000028494	21674.0	1888
ENSMUSG00000067642	12291.0	3099
ENSMUSG00000090639	40099.0	3028
ENSMUSG00000042035	85976.0	7371
ENSMUSG00000034345	6731.0	2245
ENSMUSG00000066224	7306.0	1751
ENSMUSG00000027793	10032.0	1719
ENSMUSG00000017286	122738.0	4203
ENSMUSG00000089773	23269.0	1260
ENSMUSG00000019891	87759.0	3024
ENSMUSG00000046262	6543.0	2446
ENSMUSG00000040187	37474.0	2923
ENSMUSG00000036114	1501.0	856
ENSMUSG00000046709	303386.0	7203
ENSMUSG00000084786	4262.0	2114
ENSMUSG00000003545	7355.0	3782
ENSMUSG00000048728	14931.0	2090
ENSMUSG00000028447	8372.0	973
ENSMUSG00000027706	28388.0	3967
ENSMUSG00000048216	5484.0	3661
ENSMUSG00000030768	135256.0	4984
ENSMUSG00000068240	503.0	504
ENSMUSG00000108011	31972.0	647
ENSMUSG00000027668	49774.0	4562
ENSMUSG00000001517	13179.0	4652
ENSMUSG00000046179	15167.0	3691
ENSMUSG00000063130	1420.0	1421
ENSMUSG00000047897	4380.0	503
ENSMUSG00000050697	38038.0	4655
ENSMUSG00000051113	4905.0	1307
ENSMUSG00000036078	17664.0	1640
ENSMUSG00000024992	51177.0	2895
ENSMUSG00000036214	7033.0	1218
ENSMUSG00000030417	5539.0	767
ENSMUSG00000000290	35456.0	2970
ENSMUSG00000029054	13132.0	1921
ENSMUSG00000063221	1587.0	1313
ENSMUSG00000069049	18304.0	1836
ENSMUSG00000025931	49044.0	5330
ENSMUSG00000059003	427662.0	14634
ENSMUSG00000063568	299834.0	2203
ENSMUSG00000060860	18044.0	1238
ENSMUSG00000024968	7900.0	2801
ENSMUSG00000022151	32811.0	1832
ENSMUSG00000025425	69597.0	1989
ENSMUSG00000096295	980.0	426
ENSMUSG00000024155	35499.0	1774
ENSMUSG00000024507	68068.0	2684
ENSMUSG00000076549	571.0	394
ENSMUSG00000030432	2192.0	1106
ENSMUSG00000034456	31267.0	3462
ENSMUSG00000052512	701374.0	11317
ENSMUSG00000048200	5519.0	1698
ENSMUSG00000027889	12589.0	3650
ENSMUSG00000001518	15487.0	3191
ENSMUSG00000091700	8440.0	1758
ENSMUSG00000066892	26649.0	4182
ENSMUSG00000109969	4804.0	2277
ENSMUSG00000024308	13393.0	2898
ENSMUSG00000073888	4780.0	841
ENSMUSG00000094860	1942.0	1943
ENSMUSG00000005057	28409.0	2848
ENSMUSG00000022299	21485.0	5905
ENSMUSG00000033765	916.0	917
ENSMUSG00000094628	20718.0	1949
ENSMUSG00000031155	5170.0	2045
ENSMUSG00000029206	38129.0	3632
ENSMUSG00000051056	5800.0	2117
ENSMUSG00000042590	142519.0	4325
ENSMUSG00000028236	23727.0	1385
ENSMUSG00000039942	37526.0	3312
ENSMUSG00000020904	40845.0	2199
ENSMUSG00000002129	22191.0	4920
ENSMUSG00000027933	42234.0	4337
ENSMUSG00000049100	57225.0	8234
ENSMUSG00000029727	28687.0	2956
ENSMUSG00000052142	12924.0	3691
ENSMUSG00000036057	23131.0	5346
ENSMUSG00000020440	3042.0	1116
ENSMUSG00000029416	37233.0	2732
ENSMUSG00000040128	44740.0	1648
ENSMUSG00000059128	1619.0	702
ENSMUSG00000021737	8810.0	1387
ENSMUSG00000010342	150758.0	4763
ENSMUSG00000096036	2571.0	1482
ENSMUSG00000040329	43766.0	4858
ENSMUSG00000031991	4985.0	697
ENSMUSG00000001804	35646.0	3478
ENSMUSG00000074502	8759.0	4430
ENSMUSG00000091867	7753.0	1796
ENSMUSG00000033960	47991.0	6782
ENSMUSG00000060791	10786.0	657
ENSMUSG00000029708	12299.0	4650
ENSMUSG00000035614	56769.0	6386
ENSMUSG00000025510	4081.0	1865
ENSMUSG00000001520	17131.0	1893
ENSMUSG00000044177	10049.0	3516
ENSMUSG00000036503	99171.0	3244
ENSMUSG00000090539	8665.0	2062
ENSMUSG00000020905	67630.0	4462
ENSMUSG00000029707	10833.0	1902
ENSMUSG00000091494	8761.0	1758
ENSMUSG00000102018	37093.0	1810
ENSMUSG00000038201	4110.0	2182
ENSMUSG00000070371	14087.0	3061
ENSMUSG00000051390	3421.0	2612
ENSMUSG00000002588	25856.0	1513
ENSMUSG00000044597	2367.0	2368
ENSMUSG00000020642	114290.0	5164
ENSMUSG00000095430	15668.0	6501
ENSMUSG00000015721	56033.0	3508
ENSMUSG00000028412	182065.0	4382
ENSMUSG00000099269	588.0	589
ENSMUSG00000049971	77112.0	3413
ENSMUSG00000019132	14540.0	5849
ENSMUSG00000046761	13243.0	4534
ENSMUSG00000091185	10015.0	1500
ENSMUSG00000041809	39215.0	2146
ENSMUSG00000029664	26324.0	1530
ENSMUSG00000094132	20275.0	882
ENSMUSG00000030600	16262.0	3060
ENSMUSG00000001039	7787.0	817
ENSMUSG00000052419	3783.0	3177
ENSMUSG00000020441	2417.0	1285
ENSMUSG00000066151	60206.0	4264
ENSMUSG00000022589	5308.0	1625
ENSMUSG00000048126	78048.0	10106
ENSMUSG00000071019	21593.0	1923
ENSMUSG00000030602	39366.0	2899
ENSMUSG00000079304	9688.0	1424
ENSMUSG00000042453	460248.0	11699
ENSMUSG00000000078	8912.0	4225
ENSMUSG00000036186	8040.0	1622
ENSMUSG00000014668	36130.0	3201
ENSMUSG00000048118	82602.0	4998
ENSMUSG00000036749	9855.0	2147
ENSMUSG00000051687	31815.0	6155
ENSMUSG00000020946	21049.0	3266
ENSMUSG00000100055	26194.0	923
ENSMUSG00000029169	40311.0	3010
ENSMUSG00000038670	22957.0	3611
ENSMUSG00000094091	4380.0	775
ENSMUSG00000113163	938.0	939
ENSMUSG00000048930	11858.0	2848
ENSMUSG00000002769	3504.0	1035
ENSMUSG00000060747	1486.0	582
ENSMUSG00000026110	101676.0	7251
ENSMUSG00000037661	41242.0	2213
ENSMUSG00000057228	39745.0	1972
ENSMUSG00000035891	47013.0	4518
ENSMUSG00000026921	13106.0	1865
ENSMUSG00000074832	23004.0	2587
ENSMUSG00000047586	3658.0	1531
ENSMUSG00000020826	39467.0	4192
ENSMUSG00000033409	12320.0	896
ENSMUSG00000094362	980.0	426
ENSMUSG00000109336	198622.0	4391
ENSMUSG00000040464	22084.0	2972
ENSMUSG00000006763	24572.0	4728
ENSMUSG00000014504	5752.0	956
ENSMUSG00000064065	166682.0	6041
ENSMUSG00000035632	15841.0	2822
ENSMUSG00000025464	21425.0	4655
ENSMUSG00000028137	13903.0	3173
ENSMUSG00000052707	71411.0	8183
ENSMUSG00000028964	17304.0	937
ENSMUSG00000031782	16574.0	1789
ENSMUSG00000024242	147973.0	4231
ENSMUSG00000064308	3536.0	865
ENSMUSG00000084174	1324.0	556
ENSMUSG00000026950	241827.0	22489
ENSMUSG00000050840	226952.0	4012
ENSMUSG00000022342	8636.0	4389
ENSMUSG00000032872	55760.0	2644
ENSMUSG00000063522	20034.0	1884
ENSMUSG00000074121	3484.0	1963
ENSMUSG00000047655	19296.0	6608
ENSMUSG00000001918	16934.0	2764
ENSMUSG00000040612	62684.0	8251
ENSMUSG00000025465	10766.0	1557
ENSMUSG00000033161	28465.0	3679
ENSMUSG00000038843	30526.0	4606
ENSMUSG00000042396	6598.0	2629
ENSMUSG00000041779	82930.0	6492
ENSMUSG00000024283	60196.0	5208
ENSMUSG00000043659	218402.0	3791
ENSMUSG00000031626	320118.0	6337
ENSMUSG00000078813	5742.0	2222
ENSMUSG00000095148	2450.0	1342
ENSMUSG00000078908	9592.0	4998
ENSMUSG00000019734	11763.0	2310
ENSMUSG00000031781	18554.0	4359
ENSMUSG00000051682	11065.0	1744
ENSMUSG00000058728	13041.0	700
ENSMUSG00000047221	57166.0	3027
ENSMUSG00000045934	9714.0	2778
ENSMUSG00000035984	16481.0	849
ENSMUSG00000043719	140351.0	8781
ENSMUSG00000028834	14509.0	1886
ENSMUSG00000068950	8914.0	5780
ENSMUSG00000026278	10104.0	1468
ENSMUSG00000034377	144691.0	9687
ENSMUSG00000022750	33764.0	2596
ENSMUSG00000020290	42208.0	6004
ENSMUSG00000033752	67853.0	875
ENSMUSG00000018405	6454.0	2477
ENSMUSG00000045350	48713.0	9320
ENSMUSG00000002997	102820.0	3378
ENSMUSG00000094464	7176.0	4867
ENSMUSG00000028282	37814.0	6799
ENSMUSG00000031491	10732.0	2906
ENSMUSG00000024780	36329.0	5179
ENSMUSG00000094266	938.0	939
ENSMUSG00000003868	16336.0	2312
ENSMUSG00000029788	20735.0	2187
ENSMUSG00000057726	11214.0	1927
ENSMUSG00000031532	16246.0	1860
ENSMUSG00000000489	19103.0	2944
ENSMUSG00000075387	8747.0	6634
ENSMUSG00000025190	24853.0	2058
ENSMUSG00000043067	91364.0	4747
ENSMUSG00000030753	14959.0	3723
ENSMUSG00000111869	5792.0	3818
ENSMUSG00000072511	54361.0	2262
ENSMUSG00000068856	5232.0	1915
ENSMUSG00000057265	33816.0	2187
ENSMUSG00000022184	14128.0	1565
ENSMUSG00000028197	259539.0	7143
ENSMUSG00000037010	9707.0	3149
ENSMUSG00000058515	7548.0	4475
ENSMUSG00000021056	48060.0	2137
ENSMUSG00000062773	8668.0	1220
ENSMUSG00000024712	7306.0	2482
ENSMUSG00000035790	8269.0	1718
ENSMUSG00000048076	16858.0	1991
ENSMUSG00000028139	15358.0	630
ENSMUSG00000043308	9677.0	6638
ENSMUSG00000034487	17842.0	3642
ENSMUSG00000026172	4154.0	1890
ENSMUSG00000045394	15150.0	2040
ENSMUSG00000021238	20287.0	3399
ENSMUSG00000037674	90697.0	7988
ENSMUSG00000062204	935.0	936
ENSMUSG00000078508	3216.0	1745
ENSMUSG00000078490	57633.0	5487
ENSMUSG00000045573	5288.0	1449
ENSMUSG00000019982	36049.0	3693
ENSMUSG00000095814	1959.0	1960
ENSMUSG00000063932	47502.0	1706
ENSMUSG00000034341	8422.0	1826
ENSMUSG00000028044	2911.0	849
ENSMUSG00000029663	3644.0	1183
ENSMUSG00000024604	12074.0	2210
ENSMUSG00000023973	16509.0	1908
ENSMUSG00000033885	66906.0	2840
ENSMUSG00000036111	36635.0	1282
ENSMUSG00000036743	56150.0	1918
ENSMUSG00000056966	9637.0	4002
ENSMUSG00000099913	27160.0	3142
ENSMUSG00000024782	27128.0	2809
ENSMUSG00000049321	17453.0	3069
ENSMUSG00000060170	935.0	936
ENSMUSG00000034518	38622.0	4191
ENSMUSG00000098134	1382.0	1383
ENSMUSG00000043671	69289.0	8006
ENSMUSG00000026095	8135.0	2442
ENSMUSG00000028399	2270723.0	9899
ENSMUSG00000057424	7289.0	2462
ENSMUSG00000091805	25004.0	8709
ENSMUSG00000032727	37617.0	5279
ENSMUSG00000073255	22873.0	864
ENSMUSG00000032766	4541.0	919
ENSMUSG00000022994	20103.0	6038
ENSMUSG00000059595	5712.0	1693
ENSMUSG00000070619	6477.0	2094
ENSMUSG00000110333	173817.0	7184
ENSMUSG00000009900	42719.0	2761
ENSMUSG00000061887	138993.0	3195
ENSMUSG00000096546	8324.0	669
ENSMUSG00000037455	30982.0	2843
ENSMUSG00000073295	7657.0	3036
ENSMUSG00000026443	59732.0	3428
ENSMUSG00000003865	21775.0	3678
ENSMUSG00000094662	980.0	420
ENSMUSG00000011306	29534.0	2681
ENSMUSG00000058820	5304.0	1651
ENSMUSG00000034641	7648.0	2645
ENSMUSG00000033740	373709.0	5892
ENSMUSG00000030105	42179.0	4443
ENSMUSG00000021215	36202.0	3871
ENSMUSG00000073294	2200.0	2201
ENSMUSG00000034449	8138.0	1254
ENSMUSG00000024456	91875.0	5741
ENSMUSG00000048920	7486.0	2827
ENSMUSG00000000126	26624.0	3320
ENSMUSG00000096822	9516.0	7675
ENSMUSG00000028582	14183.0	3303
ENSMUSG00000101766	26186.0	922
ENSMUSG00000068587	140292.0	6488
ENSMUSG00000021660	7110.0	1091
ENSMUSG00000037053	8713.0	1297
ENSMUSG00000042535	30634.0	3449
ENSMUSG00000059251	935.0	936
ENSMUSG00000043537	7990.0	3986
ENSMUSG00000032607	5449.0	2082
ENSMUSG00000026096	12719.0	2283
ENSMUSG00000030374	25042.0	3535
ENSMUSG00000028078	134701.0	8042
ENSMUSG00000019861	46274.0	4317
ENSMUSG00000115267	14690.0	8189
ENSMUSG00000090827	8474.0	1759
ENSMUSG00000090572	24787.0	3125
ENSMUSG00000002812	13140.0	4060
ENSMUSG00000009070	75109.0	1728
ENSMUSG00000073721	5173.0	1434
ENSMUSG00000026034	13877.0	1796
ENSMUSG00000042870	36416.0	2267
ENSMUSG00000025933	11592.0	1261
ENSMUSG00000056737	18592.0	1400
ENSMUSG00000079263	39569.0	2450
ENSMUSG00000026648	39999.0	7075
ENSMUSG00000000085	124905.0	3353
ENSMUSG00000079383	3228.0	615
ENSMUSG00000100916	1077.0	678
ENSMUSG00000026663	163097.0	7246
ENSMUSG00000010097	15402.0	5591
ENSMUSG00000044811	5159.0	1274
ENSMUSG00000079156	29207.0	2333
ENSMUSG00000018287	5645.0	1159
ENSMUSG00000028274	192303.0	4157
ENSMUSG00000028591	16790.0	2460
ENSMUSG00000023938	14002.0	3349
ENSMUSG00000052417	15100.0	4832
ENSMUSG00000039637	53644.0	4296
ENSMUSG00000018921	17148.0	3435
ENSMUSG00000075599	13403.0	2723
ENSMUSG00000092356	48995.0	780
ENSMUSG00000032484	3265.0	1222
ENSMUSG00000026922	11360.0	1489
ENSMUSG00000039209	4685.0	805
ENSMUSG00000096197	8614.0	2065
ENSMUSG00000036046	44615.0	6845
ENSMUSG00000031070	8729.0	2087
ENSMUSG00000040009	49730.0	3519
ENSMUSG00000026097	13214.0	1910
ENSMUSG00000095681	22278.0	1954
ENSMUSG00000001510	5177.0	2607
ENSMUSG00000075598	13343.0	2330
ENSMUSG00000051207	9251.0	3144
ENSMUSG00000026917	21378.0	2890
ENSMUSG00000021048	64505.0	3241
ENSMUSG00000042293	530.0	531
ENSMUSG00000073293	4319.0	1775
ENSMUSG00000094764	5505.0	4104
ENSMUSG00000100679	20924.0	785
ENSMUSG00000041329	6206.0	2842
ENSMUSG00000023845	103640.0	12052
ENSMUSG00000045587	5293.0	1172
ENSMUSG00000111863	5738.0	3385
ENSMUSG00000044220	3567.0	2112
ENSMUSG00000029651	358745.0	7543
ENSMUSG00000023279	6614.0	3060
ENSMUSG00000078532	42571.0	1202
ENSMUSG00000009291	17012.0	2294
ENSMUSG00000056529	18616.0	3637
ENSMUSG00000042109	14182.0	2490
ENSMUSG00000045326	36330.0	4820
ENSMUSG00000049315	5722.0	3634
ENSMUSG00000055960	96060.0	3997
ENSMUSG00000027782	59964.0	8819
ENSMUSG00000079378	8440.0	1760
ENSMUSG00000040026	3702.0	2200
ENSMUSG00000066324	30871.0	6543
ENSMUSG00000049173	15472.0	870
ENSMUSG00000032258	50834.0	4160
ENSMUSG00000047508	15662.0	2116
ENSMUSG00000028457	106674.0	4706
ENSMUSG00000056632	37185.0	6212
ENSMUSG00000020536	14463.0	4303
ENSMUSG00000029729	22738.0	8261
ENSMUSG00000036858	8049.0	1283
ENSMUSG00000038020	16912.0	4855
ENSMUSG00000043241	105234.0	5174
ENSMUSG00000024459	5476.0	1170
ENSMUSG00000058717	11885.0	882
ENSMUSG00000032757	10073.0	1516
ENSMUSG00000043872	14058.0	3852
ENSMUSG00000039200	58766.0	2778
ENSMUSG00000024176	4794.0	3000
ENSMUSG00000039959	138589.0	7835
ENSMUSG00000038624	15653.0	1844
ENSMUSG00000039335	345592.0	2022
ENSMUSG00000001707	14851.0	2553
ENSMUSG00000063870	34610.0	6697
ENSMUSG00000027500	52246.0	2073
ENSMUSG00000071054	21469.0	3122
ENSMUSG00000028034	26404.0	6523
ENSMUSG00000031530	12597.0	2740
ENSMUSG00000054321	117114.0	5149
ENSMUSG00000045515	7408.0	7409
ENSMUSG00000075232	14728.0	3204
ENSMUSG00000028382	77496.0	6855
ENSMUSG00000012017	11011.0	3522
ENSMUSG00000023033	176080.0	11436
ENSMUSG00000004069	67706.0	2648
ENSMUSG00000026279	52929.0	5558
ENSMUSG00000037188	31742.0	2789
ENSMUSG00000018486	22457.0	4518
ENSMUSG00000091345	104565.0	9289
ENSMUSG00000041935	13709.0	5076
ENSMUSG00000025583	296671.0	6594
ENSMUSG00000074500	22693.0	2918
ENSMUSG00000032913	115500.0	7099
ENSMUSG00000028820	15689.0	3465
ENSMUSG00000071089	6947.0	3273
ENSMUSG00000053550	19144.0	6006
ENSMUSG00000107588	23640.0	369
ENSMUSG00000052751	5199.0	3145
ENSMUSG00000048232	50357.0	4635
ENSMUSG00000089762	2682.0	2683
ENSMUSG00000044452	30660.0	6693
ENSMUSG00000033917	17233.0	1582
ENSMUSG00000079042	8919.0	975
ENSMUSG00000091259	28663.0	9104
ENSMUSG00000026280	39110.0	4173
ENSMUSG00000048794	25318.0	2992
ENSMUSG00000069729	353324.0	11325
ENSMUSG00000028478	28394.0	1710
ENSMUSG00000007216	21164.0	4143
ENSMUSG00000053490	19277.0	2670
ENSMUSG00000042717	41297.0	6965
ENSMUSG00000047146	104426.0	14369
ENSMUSG00000109718	5536.0	1977
ENSMUSG00000107789	25337.0	360
ENSMUSG00000026608	36746.0	3934
ENSMUSG00000028228	50854.0	5648
ENSMUSG00000047496	79796.0	8492
ENSMUSG00000079380	7950.0	1469
ENSMUSG00000048520	161787.0	2531
ENSMUSG00000095912	4698.0	519
ENSMUSG00000020089	25616.0	1364
ENSMUSG00000049357	17622.0	2362
ENSMUSG00000060407	8294.0	1681
ENSMUSG00000038013	41402.0	7011
ENSMUSG00000026587	329508.0	7248
ENSMUSG00000034412	28716.0	1957
ENSMUSG00000051864	284044.0	3229
ENSMUSG00000026659	12042.0	1875
ENSMUSG00000026646	19216.0	4327
ENSMUSG00000041324	19770.0	6390
ENSMUSG00000094759	22927.0	907
ENSMUSG00000024056	30757.0	3847
ENSMUSG00000068270	237594.0	8201
ENSMUSG00000028318	17982.0	2986
ENSMUSG00000034430	33998.0	4864
ENSMUSG00000049291	2988.0	1243
ENSMUSG00000026389	81948.0	5158
ENSMUSG00000024158	24307.0	1191
ENSMUSG00000034660	19047.0	650
ENSMUSG00000047363	13903.0	819
ENSMUSG00000095194	936.0	937
ENSMUSG00000079426	12333.0	2270
ENSMUSG00000037470	104693.0	9033
ENSMUSG00000000125	43807.0	3076
ENSMUSG00000024791	6794.0	2024
ENSMUSG00000055368	41588.0	6187
ENSMUSG00000039461	3202.0	1668
ENSMUSG00000098207	1199.0	1200
ENSMUSG00000028836	11303.0	3153
ENSMUSG00000102388	10729.0	1204
ENSMUSG00000056258	300255.0	11824
ENSMUSG00000052605	25299.0	1080
ENSMUSG00000020871	5816.0	2282
ENSMUSG00000039646	10861.0	2829
ENSMUSG00000038481	144254.0	5807
ENSMUSG00000028553	15157.0	1482
ENSMUSG00000007815	31805.0	2197
ENSMUSG00000022300	33991.0	1551
ENSMUSG00000032271	13276.0	1043
ENSMUSG00000039801	102052.0	10469
ENSMUSG00000020010	18381.0	1811
ENSMUSG00000028692	15170.0	1420
ENSMUSG00000036151	7142.0	1446
ENSMUSG00000038365	32719.0	2035
ENSMUSG00000031647	43902.0	6335
ENSMUSG00000094182	6100.0	2259
ENSMUSG00000033099	8705.0	3721
ENSMUSG00000022435	5406.0	1093
ENSMUSG00000030276	25327.0	3168
ENSMUSG00000028556	184244.0	7127
ENSMUSG00000021079	13511.0	2564
ENSMUSG00000015452	3074.0	1370
ENSMUSG00000072707	8963.0	4126
ENSMUSG00000034525	85927.0	7667
ENSMUSG00000049600	6136.0	3908
ENSMUSG00000023068	22636.0	4605
ENSMUSG00000052974	13751.0	1866
ENSMUSG00000039883	32345.0	2154
ENSMUSG00000068758	9736.0	2315
ENSMUSG00000074300	43950.0	1507
ENSMUSG00000005202	3101.0	1419
ENSMUSG00000086784	19820.0	2244
ENSMUSG00000033813	40095.0	2854
ENSMUSG00000048501	1189.0	1190
ENSMUSG00000028589	20583.0	974
ENSMUSG00000005566	31921.0	3245
ENSMUSG00000095864	12543.0	8308
ENSMUSG00000038168	146496.0	3283
ENSMUSG00000033458	27337.0	3460
ENSMUSG00000022536	35954.0	3292
ENSMUSG00000028784	27866.0	3096
ENSMUSG00000046667	6467.0	3069
ENSMUSG00000005131	32077.0	2732
ENSMUSG00000044313	35883.0	3558
ENSMUSG00000022634	52657.0	1870
ENSMUSG00000035112	16842.0	4117
ENSMUSG00000025934	25072.0	1457
ENSMUSG00000027784	243941.0	9417
ENSMUSG00000021078	11793.0	578
ENSMUSG00000110221	8066.0	1279
ENSMUSG00000036819	8522.0	4359
ENSMUSG00000096847	7725.0	4839
ENSMUSG00000026421	32171.0	1828
ENSMUSG00000031027	159858.0	2410
ENSMUSG00000023949	19246.0	3074
ENSMUSG00000038126	77013.0	7747
ENSMUSG00000062619	761.0	762
ENSMUSG00000104217	78878.0	825
ENSMUSG00000040254	205563.0	6307
ENSMUSG00000031907	11271.0	3447
ENSMUSG00000094929	6673.0	1750
ENSMUSG00000045316	1472.0	1473
ENSMUSG00000040017	4605.0	2094
ENSMUSG00000058600	3135.0	886
ENSMUSG00000036907	2592.0	2000
ENSMUSG00000025903	40622.0	2507
ENSMUSG00000070868	68223.0	3843
ENSMUSG00000062170	42728.0	842
ENSMUSG00000022394	24426.0	3727
ENSMUSG00000041684	25813.0	3570
ENSMUSG00000032280	46131.0	5205
ENSMUSG00000107392	12331.0	2473
ENSMUSG00000063888	8765.0	2606
ENSMUSG00000054263	106875.0	9655
ENSMUSG00000075703	39846.0	6803
ENSMUSG00000054752	75538.0	7467
ENSMUSG00000089753	5858.0	918
ENSMUSG00000066687	181925.0	5114
ENSMUSG00000009894	44052.0	1896
ENSMUSG00000004661	46440.0	4171
ENSMUSG00000095770	777.0	778
ENSMUSG00000048758	2114.0	845
ENSMUSG00000095785	2342.0	1230
ENSMUSG00000071252	478244.0	5051
ENSMUSG00000099711	1942.0	1943
ENSMUSG00000036580	25214.0	3981
ENSMUSG00000079114	1115.0	488
ENSMUSG00000037440	10655.0	2416
ENSMUSG00000069609	6284.0	852
ENSMUSG00000048988	66779.0	3832
ENSMUSG00000036309	14863.0	1754
ENSMUSG00000049972	48016.0	1372
ENSMUSG00000071632	3582.0	1281
ENSMUSG00000046836	20917.0	3430
ENSMUSG00000060701	1031.0	1032
ENSMUSG00000095066	979.0	425
ENSMUSG00000094818	980.0	425
ENSMUSG00000058028	17145.0	1980
ENSMUSG00000023947	7466.0	2435
ENSMUSG00000022706	4844.0	1280
ENSMUSG00000054446	6145.0	1583
ENSMUSG00000039018	13222.0	1595
ENSMUSG00000065956	963.0	403
ENSMUSG00000029706	7019.0	1370
ENSMUSG00000032261	90474.0	4565
ENSMUSG00000048000	123798.0	5724
ENSMUSG00000004264	4614.0	1318
ENSMUSG00000006717	13592.0	721
ENSMUSG00000042848	9828.0	6084
ENSMUSG00000041930	45204.0	2930
ENSMUSG00000025192	44025.0	5911
ENSMUSG00000031156	10464.0	3094
ENSMUSG00000042761	39739.0	2112
ENSMUSG00000022702	93272.0	4218
ENSMUSG00000034285	20249.0	1926
ENSMUSG00000056379	1113.0	1114
ENSMUSG00000028957	41013.0	5999
ENSMUSG00000021090	88884.0	4739
ENSMUSG00000038024	102048.0	7940
ENSMUSG00000059763	3011.0	1020
ENSMUSG00000021379	4798.0	3849
ENSMUSG00000043079	66169.0	5159
ENSMUSG00000020949	11583.0	1022
ENSMUSG00000044288	24238.0	5807
ENSMUSG00000045733	4249.0	3374
ENSMUSG00000070524	5668.0	1284
ENSMUSG00000036376	5505.0	4456
ENSMUSG00000047635	13755.0	1677
ENSMUSG00000089722	6283.0	852
ENSMUSG00000078507	9985.0	3153
ENSMUSG00000026395	112847.0	5074
ENSMUSG00000101500	1907.0	1908
ENSMUSG00000067242	47678.0	7780
ENSMUSG00000067951	9307.0	4646
ENSMUSG00000044966	3397.0	2117
ENSMUSG00000053297	6925.0	3806
ENSMUSG00000020669	48494.0	1750
ENSMUSG00000035914	31139.0	3603
ENSMUSG00000021822	6725.0	2342
ENSMUSG00000054792	50768.0	4638
ENSMUSG00000040018	19746.0	4798
ENSMUSG00000022240	856748.0	5944
ENSMUSG00000066149	24988.0	4326
ENSMUSG00000049420	166721.0	4115
ENSMUSG00000050052	23024.0	2463
ENSMUSG00000056536	145255.0	6759
ENSMUSG00000020641	13706.0	4189
ENSMUSG00000060245	11173.0	3786
ENSMUSG00000052212	16328.0	2714
ENSMUSG00000020395	64365.0	4272
ENSMUSG00000066150	31042.0	4154
ENSMUSG00000028121	236055.0	3311
ENSMUSG00000069607	6278.0	852
ENSMUSG00000025193	15642.0	1298
ENSMUSG00000041801	3017.0	1435
ENSMUSG00000042901	28886.0	4279
ENSMUSG00000090812	13818.0	2031
ENSMUSG00000031865	34197.0	4321
ENSMUSG00000036086	148863.0	4741
ENSMUSG00000061808	9041.0	1186
ENSMUSG00000034111	34217.0	7409
ENSMUSG00000034310	651447.0	6139
ENSMUSG00000035597	27053.0	4314
ENSMUSG00000078491	1879.0	746
ENSMUSG00000071748	4225.0	4226
ENSMUSG00000085793	94723.0	2270
ENSMUSG00000069708	1031.0	1032
ENSMUSG00000014592	944554.0	8533
ENSMUSG00000044393	46447.0	5766
ENSMUSG00000056815	678.0	525
ENSMUSG00000069707	1043.0	1044
ENSMUSG00000078772	45679.0	554
ENSMUSG00000024130	58251.0	6476
ENSMUSG00000072584	1691.0	1222
ENSMUSG00000111021	6854.0	4531
ENSMUSG00000025584	120937.0	3802
ENSMUSG00000028229	31770.0	1734
ENSMUSG00000058656	448727.0	9019
ENSMUSG00000099908	119663.0	2982
ENSMUSG00000022434	33882.0	2605
ENSMUSG00000063765	18991.0	3278
ENSMUSG00000009687	9759.0	2998
ENSMUSG00000020289	42079.0	3417
ENSMUSG00000038691	6939.0	850
ENSMUSG00000048498	10260.0	2088
ENSMUSG00000039756	10883.0	2429
ENSMUSG00000053399	151612.0	5642
ENSMUSG00000041058	100690.0	6440
ENSMUSG00000031189	507743.0	4523
ENSMUSG00000028593	9531.0	1406
ENSMUSG00000030104	30715.0	6077
ENSMUSG00000024725	52461.0	2726
ENSMUSG00000096023	8673.0	2063
ENSMUSG00000026303	36057.0	4499
ENSMUSG00000026791	9093.0	2108
ENSMUSG00000096003	23255.0	1955
ENSMUSG00000062257	1134635.0	6676
ENSMUSG00000020872	7736.0	1251
ENSMUSG00000029151	22131.0	2089
ENSMUSG00000028124	25175.0	5589
ENSMUSG00000030050	5292.0	1250
ENSMUSG00000037017	17362.0	2964
ENSMUSG00000007594	7405.0	3648
ENSMUSG00000028264	25317.0	1197
ENSMUSG00000096230	4275.0	1848
ENSMUSG00000069706	1013.0	1014
ENSMUSG00000057531	80072.0	1804
ENSMUSG00000045111	1037.0	1038
ENSMUSG00000042726	13907.0	3083
ENSMUSG00000032269	11886.0	2082
ENSMUSG00000095647	1076.0	1077
ENSMUSG00000095171	1076.0	1077
ENSMUSG00000034379	2738.0	2739
ENSMUSG00000029032	23190.0	2860
ENSMUSG00000003955	27833.0	718
ENSMUSG00000074115	2483.0	609
ENSMUSG00000045259	2352.0	1558
ENSMUSG00000032818	160383.0	6595
ENSMUSG00000113880	805.0	806
ENSMUSG00000069818	7482.0	3740
